ltable_id,rtable_id,label,block_id,entity_a,entity_b,entity_a_title,entity_b_title,sub_block_id,sub_block_size
15,2141,0,0,title: omnioutliner professional 3.0; manufacturer: csdc; price: 69.95,title: system mechanic 6 professional; manufacturer: nan; price: 36.9,omnioutliner professional 3.0,system mechanic 6 professional,0_0,6
1074,2002,0,softwaftware,title: family tree maker version 16 collectors edition sb cs; manufacturer: encore software; price: 99.99,title: family tree maker 11 collector 's edition; manufacturer: nan; price: 34.9,family tree maker version 16 collectors edition sb cs,family tree maker 11 collector 's edition,softwaftware_32,6
1074,2075,0,softwaftware,title: family tree maker version 16 collectors edition sb cs; manufacturer: encore software; price: 99.99,title: encore software 11431 axis & allies collectors edition sb cs by hasbro; manufacturer: nan; price: 17.97,family tree maker version 16 collectors edition sb cs,encore software 11431 axis & allies collectors edition sb cs by hasbro,softwaftware_32,6
1076,2108,0,softwaftware,title: the print shop 22 sb cs by the print shop; manufacturer: encore software; price: nan,title: the printshop 20; manufacturer: nan; price: 19.9,the print shop 22 sb cs by the print shop,the printshop 20,softwaftware_32,6
1078,2100,1,softwaftware,title: 3d home architect home v. 8 by encore software; manufacturer: encore software; price: 39.99,title: encore software 10634 3d home architect home v. 8 by; manufacturer: nan; price: 33.97,3d home architect home v. 8 by encore software,encore software 10634 3d home architect home v. 8 by,softwaftware_32,6
1078,2102,0,softwaftware,title: 3d home architect home v. 8 by encore software; manufacturer: encore software; price: 39.99,title: encore software 11191 scrabble sb cs by hasbro; manufacturer: nan; price: 17.97,3d home architect home v. 8 by encore software,encore software 11191 scrabble sb cs by hasbro,softwaftware_33,6
1078,2139,0,softwaftware,title: 3d home architect home v. 8 by encore software; manufacturer: encore software; price: 39.99,title: marine aquarium & goldfish screen saver by encore software; manufacturer: nan; price: 19.99,3d home architect home v. 8 by encore software,marine aquarium & goldfish screen saver by encore software,softwaftware_33,6
1078,2402,0,softwaftware,title: 3d home architect home v. 8 by encore software; manufacturer: encore software; price: 39.99,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,3d home architect home v. 8 by encore software,punch software 41100 punch ! home design architectural series 18,softwaftware_33,6
1078,2435,0,softwaftware,title: 3d home architect home v. 8 by encore software; manufacturer: encore software; price: 39.99,title: punch software 17100 punch ! super home suite; manufacturer: punch software; price: 45.99,3d home architect home v. 8 by encore software,punch software 17100 punch ! super home suite,softwaftware_33,6
1078,2707,0,softwaftware,title: 3d home architect home v. 8 by encore software; manufacturer: encore software; price: 39.99,title: essential software architecture; manufacturer: nan; price: 53.41,3d home architect home v. 8 by encore software,essential software architecture,softwaftware_33,6
1078,2723,0,softwaftware,title: 3d home architect home v. 8 by encore software; manufacturer: encore software; price: 39.99,title: documenting software architectures : views and beyond by paul clements; manufacturer: nan; price: 74.99,3d home architect home v. 8 by encore software,documenting software architectures : views and beyond by paul clements,softwaftware_33,6
1078,2936,0,softwaftware,title: 3d home architect home v. 8 by encore software; manufacturer: encore software; price: 39.99,title: punch software 17100 punch ! super home suite; manufacturer: punch software; price: 45.99,3d home architect home v. 8 by encore software,punch software 17100 punch ! super home suite,softwaftware_34,6
1080,2096,1,softwaftware,title: adventure workshop 4th-6th grade 7th edition; manufacturer: encore software; price: 19.99,title: encore software 10119 adventure workshop 4th-6th grade 7th edition win xp; manufacturer: nan; price: 18.97,adventure workshop 4th-6th grade 7th edition,encore software 10119 adventure workshop 4th-6th grade 7th edition win xp,softwaftware_34,6
1099,2425,1,softwaftware,title: webroot spysweeper antispyware 3 user; manufacturer: webroot software; price: 39.99,title: webroot software 65210 spy sweeper 3 pc; manufacturer: webroot software; price: 31.99,webroot spysweeper antispyware 3 user,webroot software 65210 spy sweeper 3 pc,softwaftware_34,6
1099,2813,0,softwaftware,title: webroot spysweeper antispyware 3 user; manufacturer: webroot software; price: 39.99,title: webroot spy sweeper spanish edition ( pc ); manufacturer: nan; price: 29.99,webroot spysweeper antispyware 3 user,webroot spy sweeper spanish edition ( pc ),softwaftware_34,6
1105,2161,0,softwaftware,title: punch ! master landscape & home design; manufacturer: punch ! software; price: 59.99,title: instant landscape design 3.0; manufacturer: nan; price: 17.9,punch ! master landscape & home design,instant landscape design 3.0,softwaftware_34,6
1105,2402,0,softwaftware,title: punch ! master landscape & home design; manufacturer: punch ! software; price: 59.99,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,punch ! master landscape & home design,punch software 41100 punch ! home design architectural series 18,softwaftware_34,6
1105,2960,0,softwaftware,title: punch ! master landscape & home design; manufacturer: punch ! software; price: 59.99,title: home & landscape design center; manufacturer: nan; price: 8.49,punch ! master landscape & home design,home & landscape design center,softwaftware_35,6
1110,2108,0,softwaftware,title: the print shop 22 pro publisher deluxe sb cs by the print shop; manufacturer: encore software; price: 99.95,title: the printshop 20; manufacturer: nan; price: 19.9,the print shop 22 pro publisher deluxe sb cs by the print shop,the printshop 20,softwaftware_35,6
1114,2425,0,softwaftware,title: webroot spy sweeper antispyware 5.x; manufacturer: webroot software; price: 29.95,title: webroot software 65210 spy sweeper 3 pc; manufacturer: webroot software; price: 31.99,webroot spy sweeper antispyware 5.x,webroot software 65210 spy sweeper 3 pc,softwaftware_35,6
1114,2813,0,softwaftware,title: webroot spy sweeper antispyware 5.x; manufacturer: webroot software; price: 29.95,title: webroot spy sweeper spanish edition ( pc ); manufacturer: nan; price: 29.99,webroot spy sweeper antispyware 5.x,webroot spy sweeper spanish edition ( pc ),softwaftware_35,6
1115,2161,0,softwaftware,title: punch ! master landscape professional & home design v 10.0; manufacturer: punch ! software; price: 69.95,title: instant landscape design 3.0; manufacturer: nan; price: 17.9,punch ! master landscape professional & home design v 10.0,instant landscape design 3.0,softwaftware_35,6
1115,2960,0,softwaftware,title: punch ! master landscape professional & home design v 10.0; manufacturer: punch ! software; price: 69.95,title: home & landscape design center; manufacturer: nan; price: 8.49,punch ! master landscape professional & home design v 10.0,home & landscape design center,softwaftware_35,6
1127,2130,0,softwaftware,title: steinberg sequel ( pc or mac ) music creation & performance software; manufacturer: steinberg; price: 129.0,title: steinberg wavelab studio 6 audio editing software competitive crossgrade music production software; manufacturer: nan; price: 199.95,steinberg sequel ( pc or mac ) music creation & performance software,steinberg wavelab studio 6 audio editing software competitive crossgrade music production software,softwaftware_36,6
1127,2156,0,softwaftware,title: steinberg sequel ( pc or mac ) music creation & performance software; manufacturer: steinberg; price: 129.0,title: steinberg cubase 4 software music production software; manufacturer: nan; price: 799.99,steinberg sequel ( pc or mac ) music creation & performance software,steinberg cubase 4 software music production software,softwaftware_36,6
1127,2198,0,softwaftware,title: steinberg sequel ( pc or mac ) music creation & performance software; manufacturer: steinberg; price: 129.0,title: steinberg wavelab studio 6 audio editing software music production software; manufacturer: steinberg-media-technologies; price: 299.95,steinberg sequel ( pc or mac ) music creation & performance software,steinberg wavelab studio 6 audio editing software music production software,softwaftware_36,6
1127,2238,0,softwaftware,title: steinberg sequel ( pc or mac ) music creation & performance software; manufacturer: steinberg; price: 129.0,title: steinberg cubase studio 4 software competitive crossgrade music production software; manufacturer: nan; price: 199.99,steinberg sequel ( pc or mac ) music creation & performance software,steinberg cubase studio 4 software competitive crossgrade music production software,softwaftware_36,6
1127,2392,0,softwaftware,title: steinberg sequel ( pc or mac ) music creation & performance software; manufacturer: steinberg; price: 129.0,title: steinberg cubase 4 software educational discount music production software; manufacturer: nan; price: 349.95,steinberg sequel ( pc or mac ) music creation & performance software,steinberg cubase 4 software educational discount music production software,softwaftware_36,6
1148,1525,0,softwaftware,title: sibelius 4 professional edition; manufacturer: sibelius-software-ltd .; price: 599.99,title: crystal reports xi professional edition complete package; manufacturer: nan; price: 537.57,sibelius 4 professional edition,crystal reports xi professional edition complete package,softwaftware_36,6
1148,2141,0,softwaftware,title: sibelius 4 professional edition; manufacturer: sibelius-software-ltd .; price: 599.99,title: system mechanic 6 professional; manufacturer: nan; price: 36.9,sibelius 4 professional edition,system mechanic 6 professional,softwaftware_37,6
1148,2192,1,softwaftware,title: sibelius 4 professional edition; manufacturer: sibelius-software-ltd .; price: 599.99,title: sibelius sibelius 4 software music production software; manufacturer: sibelius-software-ltd .; price: 449.95,sibelius 4 professional edition,sibelius sibelius 4 software music production software,softwaftware_37,6
1148,2792,0,softwaftware,title: sibelius 4 professional edition; manufacturer: sibelius-software-ltd .; price: 599.99,title: adobe dv rack 2.0 hd software for windows professional editing software; manufacturer: nan; price: 499.0,sibelius 4 professional edition,adobe dv rack 2.0 hd software for windows professional editing software,softwaftware_37,6
1148,2839,0,softwaftware,title: sibelius 4 professional edition; manufacturer: sibelius-software-ltd .; price: 599.99,title: adobe flash cs3 professional ( mac ); manufacturer: nan; price: 699.0,sibelius 4 professional edition,adobe flash cs3 professional ( mac ),softwaftware_37,6
1148,2998,0,softwaftware,title: sibelius 4 professional edition; manufacturer: sibelius-software-ltd .; price: 599.99,title: orgchart professional 1.3; manufacturer: nan; price: 39.95,sibelius 4 professional edition,orgchart professional 1.3,softwaftware_37,6
1148,3214,0,softwaftware,title: sibelius 4 professional edition; manufacturer: sibelius-software-ltd .; price: 599.99,title: system mechanic ( r ) 5 professional; manufacturer: nan; price: 69.95,sibelius 4 professional edition,system mechanic ( r ) 5 professional,softwaftware_37,6
1156,2124,1,softwaftware,title: pro digital frame bundle 1u; manufacturer: onone software; price: 99.95,title: onone software inc. pfb-10211 pro digital frame bundle 1u; manufacturer: nan; price: 92.97,pro digital frame bundle 1u,onone software inc. pfb-10211 pro digital frame bundle 1u,softwaftware_38,6
1162,2130,0,softwaftware,title: motu digital performer 5 digital audio software competitive upgrade ( mac only ); manufacturer: motu; price: 395.0,title: steinberg wavelab studio 6 audio editing software competitive crossgrade music production software; manufacturer: nan; price: 199.95,motu digital performer 5 digital audio software competitive upgrade ( mac only ),steinberg wavelab studio 6 audio editing software competitive crossgrade music production software,softwaftware_38,6
1162,2171,0,softwaftware,title: motu digital performer 5 digital audio software competitive upgrade ( mac only ); manufacturer: motu; price: 395.0,title: apple shake 4.1 digital compositing software for mac os x effects software; manufacturer: nan; price: 498.95,motu digital performer 5 digital audio software competitive upgrade ( mac only ),apple shake 4.1 digital compositing software for mac os x effects software,softwaftware_38,6
1162,2238,0,softwaftware,title: motu digital performer 5 digital audio software competitive upgrade ( mac only ); manufacturer: motu; price: 395.0,title: steinberg cubase studio 4 software competitive crossgrade music production software; manufacturer: nan; price: 199.99,motu digital performer 5 digital audio software competitive upgrade ( mac only ),steinberg cubase studio 4 software competitive crossgrade music production software,softwaftware_38,6
1168,2169,1,softwaftware,title: sibelius compass; manufacturer: sibelius-software-ltd .; price: 159.99,title: sibelius compass music composition teaching software music production software; manufacturer: sibelius-software-ltd .; price: 119.95,sibelius compass,sibelius compass music composition teaching software music production software,softwaftware_38,6
1170,2130,0,softwaftware,title: steinberg cubase 4 digital audio software; manufacturer: steinberg; price: 999.99,title: steinberg wavelab studio 6 audio editing software competitive crossgrade music production software; manufacturer: nan; price: 199.95,steinberg cubase 4 digital audio software,steinberg wavelab studio 6 audio editing software competitive crossgrade music production software,softwaftware_38,6
1170,2156,1,softwaftware,title: steinberg cubase 4 digital audio software; manufacturer: steinberg; price: 999.99,title: steinberg cubase 4 software music production software; manufacturer: nan; price: 799.99,steinberg cubase 4 digital audio software,steinberg cubase 4 software music production software,softwaftware_39,6
1170,2175,0,softwaftware,title: steinberg cubase 4 digital audio software; manufacturer: steinberg; price: 999.99,title: bias deck 3.5 le digital audio recording software music production software; manufacturer: nan; price: 69.95,steinberg cubase 4 digital audio software,bias deck 3.5 le digital audio recording software music production software,softwaftware_39,6
1170,2198,0,softwaftware,title: steinberg cubase 4 digital audio software; manufacturer: steinberg; price: 999.99,title: steinberg wavelab studio 6 audio editing software music production software; manufacturer: steinberg-media-technologies; price: 299.95,steinberg cubase 4 digital audio software,steinberg wavelab studio 6 audio editing software music production software,softwaftware_39,6
1170,2238,0,softwaftware,title: steinberg cubase 4 digital audio software; manufacturer: steinberg; price: 999.99,title: steinberg cubase studio 4 software competitive crossgrade music production software; manufacturer: nan; price: 199.99,steinberg cubase 4 digital audio software,steinberg cubase studio 4 software competitive crossgrade music production software,softwaftware_39,6
1170,2392,0,softwaftware,title: steinberg cubase 4 digital audio software; manufacturer: steinberg; price: 999.99,title: steinberg cubase 4 software educational discount music production software; manufacturer: nan; price: 349.95,steinberg cubase 4 digital audio software,steinberg cubase 4 software educational discount music production software,softwaftware_39,6
1176,2150,0,softwaftware,title: valuesoft tune transfer for ipod software for windows xp; manufacturer: valuesoft; price: 29.95,title: pg music band in a box software for windows music production software; manufacturer: pg-music-inc .; price: 74.95,valuesoft tune transfer for ipod software for windows xp,pg music band in a box software for windows music production software,softwaftware_39,6
1176,2154,0,softwaftware,title: valuesoft tune transfer for ipod software for windows xp; manufacturer: valuesoft; price: 29.95,title: adobe after effects professional 7 software for windows effects software; manufacturer: nan; price: 999.0,valuesoft tune transfer for ipod software for windows xp,adobe after effects professional 7 software for windows effects software,softwaftware_40,6
1176,2173,0,softwaftware,title: valuesoft tune transfer for ipod software for windows xp; manufacturer: valuesoft; price: 29.95,title: corel ulead dvd moviefactory 6 software for windows authoring software; manufacturer: nan; price: 49.95,valuesoft tune transfer for ipod software for windows xp,corel ulead dvd moviefactory 6 software for windows authoring software,softwaftware_40,6
1176,2174,0,softwaftware,title: valuesoft tune transfer for ipod software for windows xp; manufacturer: valuesoft; price: 29.95,title: resco explorer 2007 for pocketpc windows mobile software for pocket pc; manufacturer: nan; price: 29.95,valuesoft tune transfer for ipod software for windows xp,resco explorer 2007 for pocketpc windows mobile software for pocket pc,softwaftware_40,6
1176,2310,0,softwaftware,title: valuesoft tune transfer for ipod software for windows xp; manufacturer: valuesoft; price: 29.95,title: corel intervideo windvd 8 gold software for windows authoring software; manufacturer: nan; price: 49.95,valuesoft tune transfer for ipod software for windows xp,corel intervideo windvd 8 gold software for windows authoring software,softwaftware_40,6
1176,2395,0,softwaftware,title: valuesoft tune transfer for ipod software for windows xp; manufacturer: valuesoft; price: 29.95,title: adobe premiere elements 3 video editing software for windows consumer video editing software; manufacturer: nan; price: 99.95,valuesoft tune transfer for ipod software for windows xp,adobe premiere elements 3 video editing software for windows consumer video editing software,softwaftware_40,6
1176,2412,0,softwaftware,title: valuesoft tune transfer for ipod software for windows xp; manufacturer: valuesoft; price: 29.95,title: individual software prm-wn5 professor teaches windows xp; manufacturer: individual software; price: 24.99,valuesoft tune transfer for ipod software for windows xp,individual software prm-wn5 professor teaches windows xp,softwaftware_40,6
1176,2759,0,softwaftware,title: valuesoft tune transfer for ipod software for windows xp; manufacturer: valuesoft; price: 29.95,title: pinnacle mobile media converter software for windows ipod software; manufacturer: nan; price: 29.95,valuesoft tune transfer for ipod software for windows xp,pinnacle mobile media converter software for windows ipod software,softwaftware_41,6
1176,2792,0,softwaftware,title: valuesoft tune transfer for ipod software for windows xp; manufacturer: valuesoft; price: 29.95,title: adobe dv rack 2.0 hd software for windows professional editing software; manufacturer: nan; price: 499.0,valuesoft tune transfer for ipod software for windows xp,adobe dv rack 2.0 hd software for windows professional editing software,softwaftware_41,6
1182,2398,0,softwaftware,title: onone software pxl smartscale windows and macintosh ); manufacturer: onone software; price: nan,title: onone software inc. mpr-40212; manufacturer: onone software inc.; price: 66.27,onone software pxl smartscale windows and macintosh ),onone software inc. mpr-40212,softwaftware_41,6
1190,2008,0,softwaftware,title: punch ! professional home design; manufacturer: punch ! software; price: 89.99,title: instant home design 3.0; manufacturer: nan; price: 15.9,punch ! professional home design,instant home design 3.0,softwaftware_41,6
1190,2141,0,softwaftware,title: punch ! professional home design; manufacturer: punch ! software; price: 89.99,title: system mechanic 6 professional; manufacturer: nan; price: 36.9,punch ! professional home design,system mechanic 6 professional,softwaftware_41,6
1190,2402,0,softwaftware,title: punch ! professional home design; manufacturer: punch ! software; price: 89.99,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,punch ! professional home design,punch software 41100 punch ! home design architectural series 18,softwaftware_41,6
1190,2839,0,softwaftware,title: punch ! professional home design; manufacturer: punch ! software; price: 89.99,title: adobe flash cs3 professional ( mac ); manufacturer: nan; price: 699.0,punch ! professional home design,adobe flash cs3 professional ( mac ),softwaftware_42,6
1190,2998,0,softwaftware,title: punch ! professional home design; manufacturer: punch ! software; price: 89.99,title: orgchart professional 1.3; manufacturer: nan; price: 39.95,punch ! professional home design,orgchart professional 1.3,softwaftware_42,6
1195,2008,0,softwaftware,title: home design architect series 3000 v10 .0; manufacturer: punch ! software; price: 149.95,title: instant home design 3.0; manufacturer: nan; price: 15.9,home design architect series 3000 v10 .0,instant home design 3.0,softwaftware_42,6
1195,2402,0,softwaftware,title: home design architect series 3000 v10 .0; manufacturer: punch ! software; price: 149.95,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,home design architect series 3000 v10 .0,punch software 41100 punch ! home design architectural series 18,softwaftware_42,6
1223,2811,0,softwaftware,title: montage ( mac ); manufacturer: mariner software; price: 149.95,title: apple appleworks 6.2.9 ( mac ); manufacturer: nan; price: 79.99,montage ( mac ),apple appleworks 6.2.9 ( mac ),softwaftware_42,6
1223,2852,0,softwaftware,title: montage ( mac ); manufacturer: mariner software; price: 149.95,title: . mac ( mac ) apple; manufacturer: nan; price: 99.99,montage ( mac ),. mac ( mac ) apple,softwaftware_42,6
1227,2772,0,softwaftware,title: sony super duper music looper; manufacturer: sony-media-software; price: 19.99,title: sony acid music studio ( pc ); manufacturer: nan; price: 69.99,sony super duper music looper,sony acid music studio ( pc ),softwaftware_43,6
1249,3130,0,softwaftware,title: window washer; manufacturer: navarre ( software ); price: 29.95,title: webroot ( r ) window washer ( tm ) 5.0; manufacturer: nan; price: 28.99,window washer,webroot ( r ) window washer ( tm ) 5.0,softwaftware_43,6
1257,2161,0,softwaftware,title: total 3d home & landscape design suite version 9; manufacturer: individual software; price: 39.99,title: instant landscape design 3.0; manufacturer: nan; price: 17.9,total 3d home & landscape design suite version 9,instant landscape design 3.0,softwaftware_43,6
1257,2960,0,softwaftware,title: total 3d home & landscape design suite version 9; manufacturer: individual software; price: 39.99,title: home & landscape design center; manufacturer: nan; price: 8.49,total 3d home & landscape design suite version 9,home & landscape design center,softwaftware_43,6
1258,2402,1,softwaftware,title: punch ! home design architectura series 18; manufacturer: punch ! software; price: 129.99,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,punch ! home design architectura series 18,punch software 41100 punch ! home design architectural series 18,softwaftware_43,6
1264,2008,0,softwaftware,title: punch ! professional home design suite; manufacturer: punch ! software; price: 69.99,title: instant home design 3.0; manufacturer: nan; price: 15.9,punch ! professional home design suite,instant home design 3.0,softwaftware_43,6
1264,2402,0,softwaftware,title: punch ! professional home design suite; manufacturer: punch ! software; price: 69.99,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,punch ! professional home design suite,punch software 41100 punch ! home design architectural series 18,softwaftware_44,6
1264,2420,0,softwaftware,title: punch ! professional home design suite; manufacturer: punch ! software; price: 69.99,title: punch software 38100 punch ! super home suite ( small box ); manufacturer: punch software; price: 45.99,punch ! professional home design suite,punch software 38100 punch ! super home suite ( small box ),softwaftware_44,6
1264,2435,0,softwaftware,title: punch ! professional home design suite; manufacturer: punch ! software; price: 69.99,title: punch software 17100 punch ! super home suite; manufacturer: punch software; price: 45.99,punch ! professional home design suite,punch software 17100 punch ! super home suite,softwaftware_44,6
1264,2936,0,softwaftware,title: punch ! professional home design suite; manufacturer: punch ! software; price: 69.99,title: punch software 17100 punch ! super home suite; manufacturer: punch software; price: 45.99,punch ! professional home design suite,punch software 17100 punch ! super home suite,softwaftware_44,6
1264,2998,0,softwaftware,title: punch ! professional home design suite; manufacturer: punch ! software; price: 69.99,title: orgchart professional 1.3; manufacturer: nan; price: 39.95,punch ! professional home design suite,orgchart professional 1.3,softwaftware_44,6
1269,2008,0,softwaftware,title: punch 5 in 1 home design; manufacturer: punch ! software; price: 39.99,title: instant home design 3.0; manufacturer: nan; price: 15.9,punch 5 in 1 home design,instant home design 3.0,softwaftware_44,6
1269,2402,0,softwaftware,title: punch 5 in 1 home design; manufacturer: punch ! software; price: 39.99,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,punch 5 in 1 home design,punch software 41100 punch ! home design architectural series 18,softwaftware_45,6
1272,2402,0,softwaftware,title: punch ! home design architectural series 18; manufacturer: punch ! software; price: 129.99,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,punch ! home design architectural series 18,punch software 41100 punch ! home design architectural series 18,softwaftware_45,6
1275,2420,1,softwaftware,title: punch ! super home suite; manufacturer: punch ! software; price: 49.99,title: punch software 38100 punch ! super home suite ( small box ); manufacturer: punch software; price: 45.99,punch ! super home suite,punch software 38100 punch ! super home suite ( small box ),softwaftware_45,6
1275,2435,0,softwaftware,title: punch ! super home suite; manufacturer: punch ! software; price: 49.99,title: punch software 17100 punch ! super home suite; manufacturer: punch software; price: 45.99,punch ! super home suite,punch software 17100 punch ! super home suite,softwaftware_45,6
1275,2936,0,softwaftware,title: punch ! super home suite; manufacturer: punch ! software; price: 49.99,title: punch software 17100 punch ! super home suite; manufacturer: punch software; price: 45.99,punch ! super home suite,punch software 17100 punch ! super home suite,softwaftware_45,6
1277,3145,0,softwaftware,title: palo alto marketing plan pro 9.0; manufacturer: palo-alto-software; price: 179.0,title: palo alto business plan pro 2007; manufacturer: nan; price: 83.99,palo alto marketing plan pro 9.0,palo alto business plan pro 2007,softwaftware_45,6
1279,3145,0,softwaftware,title: palo alto business plan pro premier 2007; manufacturer: palo-alto-software; price: 199.0,title: palo alto business plan pro 2007; manufacturer: nan; price: 83.99,palo alto business plan pro premier 2007,palo alto business plan pro 2007,softwaftware_46,6
1281,3145,0,softwaftware,title: palo alto business plan pro 2007; manufacturer: palo-alto-software; price: 99.95,title: palo alto business plan pro 2007; manufacturer: nan; price: 83.99,palo alto business plan pro 2007,palo alto business plan pro 2007,softwaftware_46,6
1284,2161,0,softwaftware,title: punch ! master landscape & home design; manufacturer: punch ! software; price: 99.99,title: instant landscape design 3.0; manufacturer: nan; price: 17.9,punch ! master landscape & home design,instant landscape design 3.0,softwaftware_46,6
1284,2402,0,softwaftware,title: punch ! master landscape & home design; manufacturer: punch ! software; price: 99.99,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,punch ! master landscape & home design,punch software 41100 punch ! home design architectural series 18,softwaftware_46,6
1284,2960,0,softwaftware,title: punch ! master landscape & home design; manufacturer: punch ! software; price: 99.99,title: home & landscape design center; manufacturer: nan; price: 8.49,punch ! master landscape & home design,home & landscape design center,softwaftware_46,6
1287,2008,0,softwaftware,title: punch ! 5 in 1 home design; manufacturer: punch ! software; price: 39.99,title: instant home design 3.0; manufacturer: nan; price: 15.9,punch ! 5 in 1 home design,instant home design 3.0,softwaftware_46,6
1287,2402,0,softwaftware,title: punch ! 5 in 1 home design; manufacturer: punch ! software; price: 39.99,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,punch ! 5 in 1 home design,punch software 41100 punch ! home design architectural series 18,softwaftware_47,6
1287,2435,0,softwaftware,title: punch ! 5 in 1 home design; manufacturer: punch ! software; price: 39.99,title: punch software 17100 punch ! super home suite; manufacturer: punch software; price: 45.99,punch ! 5 in 1 home design,punch software 17100 punch ! super home suite,softwaftware_47,6
1287,2936,0,softwaftware,title: punch ! 5 in 1 home design; manufacturer: punch ! software; price: 39.99,title: punch software 17100 punch ! super home suite; manufacturer: punch software; price: 45.99,punch ! 5 in 1 home design,punch software 17100 punch ! super home suite,softwaftware_47,6
1290,2402,0,softwaftware,title: punch ! home design architectural series 4000 v10; manufacturer: punch ! software; price: 199.99,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,punch ! home design architectural series 4000 v10,punch software 41100 punch ! home design architectural series 18,softwaftware_47,6
1293,2141,0,softwaftware,title: systemsuite 8 professional; manufacturer: individual software; price: 49.99,title: system mechanic 6 professional; manufacturer: nan; price: 36.9,systemsuite 8 professional,system mechanic 6 professional,softwaftware_47,6
1293,2839,0,softwaftware,title: systemsuite 8 professional; manufacturer: individual software; price: 49.99,title: adobe flash cs3 professional ( mac ); manufacturer: nan; price: 699.0,systemsuite 8 professional,adobe flash cs3 professional ( mac ),softwaftware_47,6
1293,2998,0,softwaftware,title: systemsuite 8 professional; manufacturer: individual software; price: 49.99,title: orgchart professional 1.3; manufacturer: nan; price: 39.95,systemsuite 8 professional,orgchart professional 1.3,softwaftware_48,3
1293,3214,0,softwaftware,title: systemsuite 8 professional; manufacturer: individual software; price: 49.99,title: system mechanic ( r ) 5 professional; manufacturer: nan; price: 69.95,systemsuite 8 professional,system mechanic ( r ) 5 professional,softwaftware_48,3
1305,2803,0,softwaftware,title: microsoft visual studio professional w/msdn professional 2005 renewal; manufacturer: microsoft software; price: 799.0,title: visual studio pro 2005 upgrade ( pc ) microsoft; manufacturer: nan; price: 549.0,microsoft visual studio professional w/msdn professional 2005 renewal,visual studio pro 2005 upgrade ( pc ) microsoft,softwaftware_48,3
13,2425,0,softwaoftwar,title: spy sweeper spanish; manufacturer: webroot software; price: 29.95,title: webroot software 65210 spy sweeper 3 pc; manufacturer: webroot software; price: 31.99,spy sweeper spanish,webroot software 65210 spy sweeper 3 pc,softwaoftwar_0,6
13,2813,0,softwaoftwar,title: spy sweeper spanish; manufacturer: webroot software; price: 29.95,title: webroot spy sweeper spanish edition ( pc ); manufacturer: nan; price: 29.99,spy sweeper spanish,webroot spy sweeper spanish edition ( pc ),softwaoftwar_0,6
27,1525,0,softwaoftwar,title: i copy dvds 2 professional edition; manufacturer: me-too-software; price: 69.99,title: crystal reports xi professional edition complete package; manufacturer: nan; price: 537.57,i copy dvds 2 professional edition,crystal reports xi professional edition complete package,softwaoftwar_0,6
27,2123,0,softwaoftwar,title: i copy dvds 2 professional edition; manufacturer: me-too-software; price: 69.99,title: i copy dvds 2 ultra edition; manufacturer: nan; price: 29.9,i copy dvds 2 professional edition,i copy dvds 2 ultra edition,softwaoftwar_0,6
27,2792,0,softwaoftwar,title: i copy dvds 2 professional edition; manufacturer: me-too-software; price: 69.99,title: adobe dv rack 2.0 hd software for windows professional editing software; manufacturer: nan; price: 499.0,i copy dvds 2 professional edition,adobe dv rack 2.0 hd software for windows professional editing software,softwaoftwar_0,6
27,2998,0,softwaoftwar,title: i copy dvds 2 professional edition; manufacturer: me-too-software; price: 69.99,title: orgchart professional 1.3; manufacturer: nan; price: 39.95,i copy dvds 2 professional edition,orgchart professional 1.3,softwaoftwar_0,6
59,2119,1,softwaoftwar,title: studyworks ! teaching pro : middle school math & science ( win/mac ); manufacturer: global-software-publishing; price: 29.99,title: middle school math & science; manufacturer: global-software-publishing; price: 12.9,studyworks ! teaching pro : middle school math & science ( win/mac ),middle school math & science,softwaoftwar_1,6
72,1567,1,softwaoftwar,title: midway arcade treasures ( jewel case ); manufacturer: encore software; price: 9.99,title: encore inc 28453 midway arcade treasures win 98 me 2000 xp; manufacturer: encore inc; price: 19.38,midway arcade treasures ( jewel case ),encore inc 28453 midway arcade treasures win 98 me 2000 xp,softwaoftwar_1,6
72,3110,0,softwaoftwar,title: midway arcade treasures ( jewel case ); manufacturer: encore software; price: 9.99,title: cross stitch design studio ( jewel case ) ( 8006 ); manufacturer: m-and-r-technologies; price: 9.59,midway arcade treasures ( jewel case ),cross stitch design studio ( jewel case ) ( 8006 ),softwaoftwar_1,6
